x,y,Ex,Ey,E
-2.00000e+00,-7.50000e+00,-3.00259e-01,3.09700e-01,4.31358e-01
-2.00000e+00,-7.00000e+00,-3.51659e-01,4.06104e-01,5.37201e-01
-2.00000e+00,-6.50000e+00,-4.11612e-01,5.42217e-01,6.80752e-01
-2.00000e+00,-6.00000e+00,-4.78798e-01,7.38640e-01,8.80248e-01
-2.00000e+00,-5.50000e+00,-5.47291e-01,1.02886e+00,1.16537e+00
-2.00000e+00,-5.00000e+00,-5.99721e-01,1.46850e+00,1.58624e+00
-2.00000e+00,-4.50000e+00,-5.90581e-01,2.15138e+00,2.23097e+00
-2.00000e+00,-4.00000e+00,-4.04242e-01,3.23576e+00,3.26092e+00
-2.00000e+00,-3.50000e+00,2.53318e-01,4.97432e+00,4.98077e+00
-2.00000e+00,-3.00000e+00,2.12054e+00,7.66284e+00,7.95084e+00
-2.00000e+00,-2.50000e+00,6.74269e+00,1.10250e+01,1.29234e+01
-2.00000e+00,-2.00000e+00,1.49487e+01,1.24913e+01,1.94807e+01
-2.00000e+00,-1.50000e+00,2.26020e+01,9.84890e+00,2.46546e+01
-2.00000e+00,-1.00000e+00,2.65361e+01,5.94326e+00,2.71935e+01
-2.00000e+00,-5.00000e-01,2.80494e+01,2.69659e+00,2.81787e+01
-2.00000e+00,0.00000e+00,2.84294e+01,-2.60902e-15,2.84294e+01
-2.00000e+00,5.00000e-01,2.80494e+01,-2.69659e+00,2.81787e+01
-2.00000e+00,1.00000e+00,2.65361e+01,-5.94326e+00,2.71935e+01
-2.00000e+00,1.50000e+00,2.26020e+01,-9.84890e+00,2.46546e+01
-2.00000e+00,2.00000e+00,1.49487e+01,-1.24913e+01,1.94807e+01
-2.00000e+00,2.50000e+00,6.74269e+00,-1.10250e+01,1.29234e+01
-2.00000e+00,3.00000e+00,2.12054e+00,-7.66284e+00,7.95084e+00
-2.00000e+00,3.50000e+00,2.53318e-01,-4.97432e+00,4.98077e+00
-2.00000e+00,4.00000e+00,-4.04242e-01,-3.23576e+00,3.26092e+00
-2.00000e+00,4.50000e+00,-5.90581e-01,-2.15138e+00,2.23097e+00
-2.00000e+00,5.00000e+00,-5.99721e-01,-1.46850e+00,1.58624e+00
-2.00000e+00,5.50000e+00,-5.47291e-01,-1.02886e+00,1.16537e+00
-2.00000e+00,6.00000e+00,-4.78798e-01,-7.38640e-01,8.80248e-01
-2.00000e+00,6.50000e+00,-4.11612e-01,-5.42217e-01,6.80752e-01
-2.00000e+00,7.00000e+00,-3.51659e-01,-4.06104e-01,5.37201e-01
-2.00000e+00,7.50000e+00,-3.00259e-01,-3.09700e-01,4.31358e-01
-2.00000e+00,8.00000e+00,-2.56964e-01,-2.40040e-01,3.51639e-01
-2.00000e+00,8.50000e+00,-2.20753e-01,-1.88777e-01,2.90463e-01
-2.00000e+00,9.00000e+00,-1.90512e-01,-1.50422e-01,2.42738e-01
-2.00000e+00,9.50000e+00,-1.65217e-01,-1.21289e-01,2.04957e-01
-2.00000e+00,1.00000e+01,-1.43989e-01,-9.88534e-02,1.74657e-01
-1.50000e+00,-1.00000e+01,-1.57142e-01,7.77145e-02,1.75308e-01
-1.50000e+00,-9.50000e+00,-1.82210e-01,9.58700e-02,2.05892e-01
-1.50000e+00,-9.00000e+00,-2.12764e-01,1.19662e-01,2.44106e-01
-1.50000e+00,-8.50000e+00,-2.50322e-01,1.51326e-01,2.92508e-01
-1.50000e+00,-8.00000e+00,-2.96896e-01,1.94203e-01,3.54770e-01
-1.50000e+00,-7.50000e+00,-3.55153e-01,2.53399e-01,4.36286e-01
-1.50000e+00,-7.00000e+00,-4.28618e-01,3.36938e-01,5.45197e-01
-1.50000e+00,-6.50000e+00,-5.21846e-01,4.57794e-01,6.94189e-01
-1.50000e+00,-6.00000e+00,-6.40430e-01,6.37662e-01,9.03750e-01
-1.50000e+00,-5.50000e+00,-7.90275e-01,9.14206e-01,1.20843e+00
-1.50000e+00,-5.00000e+00,-9.74518e-01,1.35566e+00,1.66958e+00
-1.50000e+00,-4.50000e+00,-1.18290e+00,2.09194e+00,2.40322e+00
-1.50000e+00,-4.00000e+00,-1.35621e+00,3.38587e+00,3.64738e+00
-1.50000e+00,-3.50000e+00,-1.25837e+00,5.81204e+00,5.94670e+00
-1.50000e+00,-3.00000e+00,7.29210e-02,1.07505e+01,1.07507e+01
-1.50000e+00,-2.50000e+00,7.36733e+00,2.13315e+01,2.25679e+01
-1.50000e+00,-2.00000e+00,3.67311e+01,3.11682e+01,4.81729e+01
-1.50000e+00,-1.50000e+00,6.09768e+01,1.81079e+01,6.36087e+01
-1.50000e+00,-1.00000e+00,6.63082e+01,8.41446e+00,6.68399e+01
-1.50000e+00,-5.00000e-01,6.73940e+01,3.38232e+00,6.74789e+01
-1.50000e+00,0.00000e+00,6.75769e+01,5.44009e-15,6.75769e+01
-1.50000e+00,5.00000e-01,6.73940e+01,-3.38232e+00,6.74789e+01
-1.50000e+00,1.00000e+00,6.63082e+01,-8.41446e+00,6.68399e+01
-1.50000e+00,1.50000e+00,6.09768e+01,-1.81079e+01,6.36087e+01
-1.50000e+00,2.00000e+00,3.67311e+01,-3.11682e+01,4.81729e+01
-1.50000e+00,2.50000e+00,7.36733e+00,-2.13315e+01,2.25679e+01
-1.50000e+00,3.00000e+00,7.29210e-02,-1.07505e+01,1.07507e+01
-1.50000e+00,3.50000e+00,-1.25837e+00,-5.81204e+00,5.94670e+00
-1.50000e+00,4.00000e+00,-1.35621e+00,-3.38587e+00,3.64738e+00
-1.50000e+00,4.50000e+00,-1.18290e+00,-2.09194e+00,2.40322e+00
-1.50000e+00,5.00000e+00,-9.74518e-01,-1.35566e+00,1.66958e+00
-1.50000e+00,5.50000e+00,-7.90275e-01,-9.14206e-01,1.20843e+00
-1.50000e+00,6.00000e+00,-6.40430e-01,-6.37662e-01,9.03750e-01
-1.50000e+00,6.50000e+00,-5.21846e-01,-4.57794e-01,6.94189e-01
-1.50000e+00,7.00000e+00,-4.28618e-01,-3.36938e-01,5.45197e-01
-1.50000e+00,7.50000e+00,-3.55153e-01,-2.53399e-01,4.36286e-01
-1.50000e+00,8.00000e+00,-2.96896e-01,-1.94203e-01,3.54770e-01
-1.50000e+00,8.50000e+00,-2.50322e-01,-1.51326e-01,2.92508e-01
-1.50000e+00,9.00000e+00,-2.12764e-01,-1.19662e-01,2.44106e-01
-1.50000e+00,9.50000e+00,-1.82210e-01,-9.58700e-02,2.05892e-01
-1.50000e+00,1.00000e+01,-1.57142e-01,-7.77145e-02,1.75308e-01
-1.00000e+00,-1.00000e+01,-1.67208e-01,5.36142e-02,1.75593e-01
-1.00000e+00,-9.50000e+00,-1.95324e-01,6.64056e-02,2.06303e-01
-1.00000e+00,-9.00000e+00,-2.30102e-01,8.32821e-02,2.44710e-01
-1.00000e+00,-8.50000e+00,-2.73629e-01,1.05925e-01,2.93416e-01
-1.00000e+00,-8.00000e+00,-3.28815e-01,1.36888e-01,3.56171e-01
-1.00000e+00,-7.50000e+00,-3.99796e-01,1.80150e-01,4.38510e-01
-1.00000e+00,-7.00000e+00,-4.92559e-01,2.42111e-01,5.48847e-01
-1.00000e+00,-6.50000e+00,-6.15947e-01,3.33434e-01,7.00406e-01
-1.00000e+00,-6.00000e+00,-7.83283e-01,4.72606e-01,9.14816e-01
-1.00000e+00,-5.50000e+00,-1.01503e+00,6.93241e-01,1.22917e+00
-1.00000e+00,-5.00000e+00,-1.34305e+00,1.05994e+00,1.71092e+00
-1.00000e+00,-4.50000e+00,-1.81710e+00,1.70549e+00,2.49210e+00
-1.00000e+00,-4.00000e+00,-2.51310e+00,2.92730e+00,3.85808e+00
-1.00000e+00,-3.50000e+00,-3.53737e+00,5.47818e+00,6.52100e+00
-1.00000e+00,-3.00000e+00,-5.00600e+00,1.17219e+01,1.27461e+01
-1.00000e+00,-2.50000e+00,-6.95896e+00,3.41362e+01,3.48383e+01
-1.00000e+00,-2.00000e+00,-nan,-nan,-nan
-1.00000e+00,-1.50000e+00,-nan,-nan,-nan
-1.00000e+00,-1.00000e+00,-nan,-nan,-nan
-1.00000e+00,-5.00000e-01,-nan,-nan,-nan
-1.00000e+00,0.00000e+00,-nan,-nan,-nan
-1.00000e+00,5.00000e-01,-nan,-nan,-nan
-1.00000e+00,1.00000e+00,-nan,-nan,-nan
-1.00000e+00,1.50000e+00,-nan,-nan,-nan
-1.00000e+00,2.00000e+00,-nan,-nan,-nan
-1.00000e+00,2.50000e+00,-6.95896e+00,-3.41362e+01,3.48383e+01
-1.00000e+00,3.00000e+00,-5.00600e+00,-1.17219e+01,1.27461e+01
-1.00000e+00,3.50000e+00,-3.53737e+00,-5.47818e+00,6.52100e+00
-1.00000e+00,4.00000e+00,-2.51310e+00,-2.92730e+00,3.85808e+00
-1.00000e+00,4.50000e+00,-1.81710e+00,-1.70549e+00,2.49210e+00
-1.00000e+00,5.00000e+00,-1.34305e+00,-1.05994e+00,1.71092e+00
-1.00000e+00,5.50000e+00,-1.01503e+00,-6.93241e-01,1.22917e+00
-1.00000e+00,6.00000e+00,-7.83283e-01,-4.72606e-01,9.14816e-01
-1.00000e+00,6.50000e+00,-6.15947e-01,-3.33434e-01,7.00406e-01
-1.00000e+00,7.00000e+00,-4.92559e-01,-2.42111e-01,5.48847e-01
-1.00000e+00,7.50000e+00,-3.99796e-01,-1.80150e-01,4.38510e-01
-1.00000e+00,8.00000e+00,-3.28815e-01,-1.36888e-01,3.56171e-01
-1.00000e+00,8.50000e+00,-2.73629e-01,-1.05925e-01,2.93416e-01
-1.00000e+00,9.00000e+00,-2.30102e-01,-8.32821e-02,2.44710e-01
-1.00000e+00,9.50000e+00,-1.95324e-01,-6.64056e-02,2.06303e-01
-1.00000e+00,1.00000e+01,-1.67208e-01,-5.36142e-02,1.75593e-01
-5.00000e-01,-1.00000e+01,-1.73536e-01,2.73702e-02,1.75682e-01
-5.00000e-01,-9.50000e+00,-2.03613e-01,3.39843e-02,2.06429e-01
-5.00000e-01,-9.00000e+00,-2.41134e-01,4.27470e-02,2.44894e-01
-5.00000e-01,-8.50000e+00,-2.88578e-01,5.45629e-02,2.93691e-01
-5.00000e-01,-8.00000e+00,-3.49488e-01,7.08182e-02,3.56591e-01
-5.00000e-01,-7.50000e+00,-4.29055e-01,9.37003e-02,4.39167e-01
-5.00000e-01,-7.00000e+00,-5.35093e-01,1.26778e-01,5.49906e-01
-5.00000e-01,-6.50000e+00,-6.79728e-01,1.76100e-01,7.02169e-01
-5.00000e-01,-6.00000e+00,-8.82469e-01,2.52391e-01,9.17852e-01
-5.00000e-01,-5.50000e+00,-1.17604e+00,3.75683e-01,1.23458e+00
-5.00000e-01,-5.00000e+00,-1.61810e+00,5.85765e-01,1.72086e+00
-5.00000e-01,-4.50000e+00,-2.31657e+00,9.67578e-01,2.51052e+00
-5.00000e-01,-4.00000e+00,-3.48920e+00,1.71827e+00,3.88935e+00
-5.00000e-01,-3.50000e+00,-5.62483e+00,3.33938e+00,6.54142e+00
-5.00000e-01,-3.00000e+00,-1.00458e+01,7.21167e+00,1.23663e+01
-5.00000e-01,-2.50000e+00,-2.17912e+01,1.67549e+01,2.74879e+01
-5.00000e-01,-2.00000e+00,-5.66465e+01,2.62673e+01,6.24404e+01
-5.00000e-01,-1.50000e+00,-8.61111e+01,1.39851e+01,8.72394e+01
-5.00000e-01,-1.00000e+00,-9.52068e+01,5.68008e+00,9.53761e+01
-5.00000e-01,-5.00000e-01,-9.83983e+01,2.06916e+00,9.84201e+01
-5.00000e-01,0.00000e+00,-9.92451e+01,2.55351e-15,9.92451e+01
-5.00000e-01,5.00000e-01,-9.83983e+01,-2.06916e+00,9.84201e+01
-5.00000e-01,1.00000e+00,-9.52068e+01,-5.68008e+00,9.53761e+01
-5.00000e-01,1.50000e+00,-8.61111e+01,-1.39851e+01,8.72394e+01
-5.00000e-01,2.00000e+00,-5.66465e+01,-2.62673e+01,6.24404e+01
-5.00000e-01,2.50000e+00,-2.17912e+01,-1.67549e+01,2.74879e+01
-5.00000e-01,3.00000e+00,-1.00458e+01,-7.21167e+00,1.23663e+01
-5.00000e-01,3.50000e+00,-5.62483e+00,-3.33938e+00,6.54142e+00
-5.00000e-01,4.00000e+00,-3.48920e+00,-1.71827e+00,3.88935e+00
-5.00000e-01,4.50000e+00,-2.31657e+00,-9.67578e-01,2.51052e+00
-5.00000e-01,5.00000e+00,-1.61810e+00,-5.85765e-01,1.72086e+00
-5.00000e-01,5.50000e+00,-1.17604e+00,-3.75683e-01,1.23458e+00
-5.00000e-01,6.00000e+00,-8.82469e-01,-2.52391e-01,9.17852e-01
-5.00000e-01,6.50000e+00,-6.79728e-01,-1.76100e-01,7.02169e-01
-5.00000e-01,7.00000e+00,-5.35093e-01,-1.26778e-01,5.49906e-01
-5.00000e-01,7.50000e+00,-4.29055e-01,-9.37003e-02,4.39167e-01
-5.00000e-01,8.00000e+00,-3.49488e-01,-7.08182e-02,3.56591e-01
-5.00000e-01,8.50000e+00,-2.88578e-01,-5.45629e-02,2.93691e-01
-5.00000e-01,9.00000e+00,-2.41134e-01,-4.27470e-02,2.44894e-01
-5.00000e-01,9.50000e+00,-2.03613e-01,-3.39843e-02,2.06429e-01
-5.00000e-01,1.00000e+01,-1.73536e-01,-2.73702e-02,1.75682e-01
0.00000e+00,-1.00000e+01,-1.75696e-01,0.00000e+00,1.75696e-01
0.00000e+00,-9.50000e+00,-2.06449e-01,0.00000e+00,2.06449e-01
0.00000e+00,-9.00000e+00,-2.44922e-01,0.00000e+00,2.44922e-01
0.00000e+00,-8.50000e+00,-2.93732e-01,0.00000e+00,2.93732e-01
0.00000e+00,-8.00000e+00,-3.56650e-01,0.00000e+00,3.56650e-01
0.00000e+00,-7.50000e+00,-4.39254e-01,0.00000e+00,4.39254e-01
0.00000e+00,-7.00000e+00,-5.50032e-01,0.00000e+00,5.50032e-01
0.00000e+00,-6.50000e+00,-7.02347e-01,0.00000e+00,7.02347e-01
0.00000e+00,-6.00000e+00,-9.18077e-01,0.00000e+00,9.18077e-01
0.00000e+00,-5.50000e+00,-1.23476e+00,0.00000e+00,1.23476e+00
0.00000e+00,-5.00000e+00,-1.72046e+00,0.00000e+00,1.72046e+00
0.00000e+00,-4.50000e+00,-2.50700e+00,0.00000e+00,2.50700e+00
0.00000e+00,-4.00000e+00,-3.86995e+00,0.00000e+00,3.86995e+00
0.00000e+00,-3.50000e+00,-6.43336e+00,0.00000e+00,6.43336e+00
0.00000e+00,-3.00000e+00,-1.16787e+01,0.00000e+00,1.16787e+01
0.00000e+00,-2.50000e+00,-2.26389e+01,0.00000e+00,2.26389e+01
0.00000e+00,-2.00000e+00,-4.08339e+01,0.00000e+00,4.08339e+01
0.00000e+00,-1.50000e+00,-5.77929e+01,0.00000e+00,5.77929e+01
0.00000e+00,-1.00000e+00,-6.69833e+01,0.00000e+00,6.69833e+01
0.00000e+00,-5.00000e-01,-7.08552e+01,0.00000e+00,7.08552e+01
0.00000e+00,0.00000e+00,-7.19048e+01,0.00000e+00,7.19048e+01
0.00000e+00,5.00000e-01,-7.08552e+01,0.00000e+00,7.08552e+01
0.00000e+00,1.00000e+00,-6.69833e+01,0.00000e+00,6.69833e+01
0.00000e+00,1.50000e+00,-5.77929e+01,0.00000e+00,5.77929e+01
0.00000e+00,2.00000e+00,-4.08339e+01,0.00000e+00,4.08339e+01
0.00000e+00,2.50000e+00,-2.26389e+01,0.00000e+00,2.26389e+01
0.00000e+00,3.00000e+00,-1.16787e+01,0.00000e+00,1.16787e+01
0.00000e+00,3.50000e+00,-6.43336e+00,0.00000e+00,6.43336e+00
0.00000e+00,4.00000e+00,-3.86995e+00,0.00000e+00,3.86995e+00
0.00000e+00,4.50000e+00,-2.50700e+00,0.00000e+00,2.50700e+00
0.00000e+00,5.00000e+00,-1.72046e+00,0.00000e+00,1.72046e+00
0.00000e+00,5.50000e+00,-1.23476e+00,0.00000e+00,1.23476e+00
0.00000e+00,6.00000e+00,-9.18077e-01,0.00000e+00,9.18077e-01
0.00000e+00,6.50000e+00,-7.02347e-01,0.00000e+00,7.02347e-01
0.00000e+00,7.00000e+00,-5.50032e-01,0.00000e+00,5.50032e-01
0.00000e+00,7.50000e+00,-4.39254e-01,0.00000e+00,4.39254e-01
0.00000e+00,8.00000e+00,-3.56650e-01,0.00000e+00,3.56650e-01
0.00000e+00,8.50000e+00,-2.93732e-01,0.00000e+00,2.93732e-01
0.00000e+00,9.00000e+00,-2.44922e-01,0.00000e+00,2.44922e-01
0.00000e+00,9.50000e+00,-2.06449e-01,0.00000e+00,2.06449e-01
0.00000e+00,1.00000e+01,-1.75696e-01,0.00000e+00,1.75696e-01
5.00000e-01,-1.00000e+01,-1.73536e-01,-2.73702e-02,1.75682e-01
5.00000e-01,-9.50000e+00,-2.03613e-01,-3.39843e-02,2.06429e-01
5.00000e-01,-9.00000e+00,-2.41134e-01,-4.27470e-02,2.44894e-01
5.00000e-01,-8.50000e+00,-2.88578e-01,-5.45629e-02,2.93691e-01
5.00000e-01,-8.00000e+00,-3.49488e-01,-7.08182e-02,3.56591e-01
5.00000e-01,-7.50000e+00,-4.29055e-01,-9.37003e-02,4.39167e-01
5.00000e-01,-7.00000e+00,-5.35093e-01,-1.26778e-01,5.49906e-01
5.00000e-01,-6.50000e+00,-6.79728e-01,-1.76100e-01,7.02169e-01
5.00000e-01,-6.00000e+00,-8.82469e-01,-2.52391e-01,9.17852e-01
5.00000e-01,-5.50000e+00,-1.17604e+00,-3.75683e-01,1.23458e+00
5.00000e-01,-5.00000e+00,-1.61810e+00,-5.85765e-01,1.72086e+00
5.00000e-01,-4.50000e+00,-2.31657e+00,-9.67578e-01,2.51052e+00
5.00000e-01,-4.00000e+00,-3.48920e+00,-1.71827e+00,3.88935e+00
5.00000e-01,-3.50000e+00,-5.62483e+00,-3.33938e+00,6.54142e+00
5.00000e-01,-3.00000e+00,-1.00458e+01,-7.21167e+00,1.23663e+01
5.00000e-01,-2.50000e+00,-2.17912e+01,-1.67549e+01,2.74879e+01
5.00000e-01,-2.00000e+00,-5.66465e+01,-2.62673e+01,6.24404e+01
5.00000e-01,-1.50000e+00,-8.61111e+01,-1.39851e+01,8.72394e+01
5.00000e-01,-1.00000e+00,-9.52068e+01,-5.68008e+00,9.53761e+01
5.00000e-01,-5.00000e-01,-9.83983e+01,-2.06916e+00,9.84201e+01
5.00000e-01,0.00000e+00,-9.92451e+01,-2.55351e-15,9.92451e+01
5.00000e-01,5.00000e-01,-9.83983e+01,2.06916e+00,9.84201e+01
5.00000e-01,1.00000e+00,-9.52068e+01,5.68008e+00,9.53761e+01
5.00000e-01,1.50000e+00,-8.61111e+01,1.39851e+01,8.72394e+01
5.00000e-01,2.00000e+00,-5.66465e+01,2.62673e+01,6.24404e+01
5.00000e-01,2.50000e+00,-2.17912e+01,1.67549e+01,2.74879e+01
5.00000e-01,3.00000e+00,-1.00458e+01,7.21167e+00,1.23663e+01
5.00000e-01,3.50000e+00,-5.62483e+00,3.33938e+00,6.54142e+00
5.00000e-01,4.00000e+00,-3.48920e+00,1.71827e+00,3.88935e+00
5.00000e-01,4.50000e+00,-2.31657e+00,9.67578e-01,2.51052e+00
5.00000e-01,5.00000e+00,-1.61810e+00,5.85765e-01,1.72086e+00
5.00000e-01,5.50000e+00,-1.17604e+00,3.75683e-01,1.23458e+00
5.00000e-01,6.00000e+00,-8.82469e-01,2.52391e-01,9.17852e-01
5.00000e-01,6.50000e+00,-6.79728e-01,1.76100e-01,7.02169e-01
5.00000e-01,7.00000e+00,-5.35093e-01,1.26778e-01,5.49906e-01
5.00000e-01,7.50000e+00,-4.29055e-01,9.37003e-02,4.39167e-01
5.00000e-01,8.00000e+00,-3.49488e-01,7.08182e-02,3.56591e-01
5.00000e-01,8.50000e+00,-2.88578e-01,5.45629e-02,2.93691e-01
5.00000e-01,9.00000e+00,-2.41134e-01,4.27470e-02,2.44894e-01
5.00000e-01,9.50000e+00,-2.03613e-01,3.39843e-02,2.06429e-01
5.00000e-01,1.00000e+01,-1.73536e-01,2.73702e-02,1.75682e-01
1.00000e+00,-1.00000e+01,-1.67208e-01,-5.36142e-02,1.75593e-01
1.00000e+00,-9.50000e+00,-1.95324e-01,-6.64056e-02,2.06303e-01
1.00000e+00,-9.00000e+00,-2.30102e-01,-8.32821e-02,2.44710e-01
1.00000e+00,-8.50000e+00,-2.73629e-01,-1.05925e-01,2.93416e-01
1.00000e+00,-8.00000e+00,-3.28815e-01,-1.36888e-01,3.56171e-01
1.00000e+00,-7.50000e+00,-3.99796e-01,-1.80150e-01,4.38510e-01
1.00000e+00,-7.00000e+00,-4.92559e-01,-2.42111e-01,5.48847e-01
1.00000e+00,-6.50000e+00,-6.15947e-01,-3.33434e-01,7.00406e-01
1.00000e+00,-6.00000e+00,-7.83283e-01,-4.72606e-01,9.14816e-01
1.00000e+00,-5.50000e+00,-1.01503e+00,-6.93241e-01,1.22917e+00
1.00000e+00,-5.00000e+00,-1.34305e+00,-1.05994e+00,1.71092e+00
1.00000e+00,-4.50000e+00,-1.81710e+00,-1.70549e+00,2.49210e+00
1.00000e+00,-4.00000e+00,-2.51310e+00,-2.92730e+00,3.85808e+00
1.00000e+00,-3.50000e+00,-3.53737e+00,-5.47818e+00,6.52100e+00
1.00000e+00,-3.00000e+00,-5.00600e+00,-1.17219e+01,1.27461e+01
1.00000e+00,-2.50000e+00,-6.95896e+00,-3.41362e+01,3.48383e+01
1.00000e+00,-2.00000e+00,-nan,-nan,-nan
1.00000e+00,-1.50000e+00,-nan,-nan,-nan
1.00000e+00,-1.00000e+00,-nan,-nan,-nan
1.00000e+00,-5.00000e-01,-nan,-nan,-nan
1.00000e+00,0.00000e+00,-nan,-nan,-nan
1.00000e+00,5.00000e-01,-nan,-nan,-nan
1.00000e+00,1.00000e+00,-nan,-nan,-nan
1.00000e+00,1.50000e+00,-nan,-nan,-nan
1.00000e+00,2.00000e+00,-nan,-nan,-nan
1.00000e+00,2.50000e+00,-6.95896e+00,3.41362e+01,3.48383e+01
1.00000e+00,3.00000e+00,-5.00600e+00,1.17219e+01,1.27461e+01
1.00000e+00,3.50000e+00,-3.53737e+00,5.47818e+00,6.52100e+00
1.00000e+00,4.00000e+00,-2.51310e+00,2.92730e+00,3.85808e+00
1.00000e+00,4.50000e+00,-1.81710e+00,1.70549e+00,2.49210e+00
1.00000e+00,5.00000e+00,-1.34305e+00,1.05994e+00,1.71092e+00
1.00000e+00,5.50000e+00,-1.01503e+00,6.93241e-01,1.22917e+00
1.00000e+00,6.00000e+00,-7.83283e-01,4.72606e-01,9.14816e-01
1.00000e+00,6.50000e+00,-6.15947e-01,3.33434e-01,7.00406e-01
1.00000e+00,7.00000e+00,-4.92559e-01,2.42111e-01,5.48847e-01
1.00000e+00,7.50000e+00,-3.99796e-01,1.80150e-01,4.38510e-01
1.00000e+00,8.00000e+00,-3.28815e-01,1.36888e-01,3.56171e-01
1.00000e+00,8.50000e+00,-2.73629e-01,1.05925e-01,2.93416e-01
1.00000e+00,9.00000e+00,-2.30102e-01,8.32821e-02,2.44710e-01
1.00000e+00,9.50000e+00,-1.95324e-01,6.64056e-02,2.06303e-01
1.00000e+00,1.00000e+01,-1.67208e-01,5.36142e-02,1.75593e-01
1.50000e+00,-1.00000e+01,-1.57142e-01,-7.77145e-02,1.75308e-01
1.50000e+00,-9.50000e+00,-1.82210e-01,-9.58700e-02,2.05892e-01
1.50000e+00,-9.00000e+00,-2.12764e-01,-1.19662e-01,2.44106e-01
1.50000e+00,-8.50000e+00,-2.50322e-01,-1.51326e-01,2.92508e-01
1.50000e+00,-8.00000e+00,-2.96896e-01,-1.94203e-01,3.54770e-01
1.50000e+00,-7.50000e+00,-3.55153e-01,-2.53399e-01,4.36286e-01
1.50000e+00,-7.00000e+00,-4.28618e-01,-3.36938e-01,5.45197e-01
1.50000e+00,-6.50000e+00,-5.21846e-01,-4.57794e-01,6.94189e-01
1.50000e+00,-6.00000e+00,-6.40430e-01,-6.37662e-01,9.03750e-01
1.50000e+00,-5.50000e+00,-7.90275e-01,-9.14206e-01,1.20843e+00
1.50000e+00,-5.00000e+00,-9.74518e-01,-1.35566e+00,1.66958e+00
1.50000e+00,-4.50000e+00,-1.18290e+00,-2.09194e+00,2.40322e+00
1.50000e+00,-4.00000e+00,-1.35621e+00,-3.38587e+00,3.64738e+00
1.50000e+00,-3.50000e+00,-1.25837e+00,-5.81204e+00,5.94670e+00
1.50000e+00,-3.00000e+00,7.29210e-02,-1.07505e+01,1.07507e+01
1.50000e+00,-2.50000e+00,7.36733e+00,-2.13315e+01,2.25679e+01
1.50000e+00,-2.00000e+00,3.67311e+01,-3.11682e+01,4.81729e+01
1.50000e+00,-1.50000e+00,6.09768e+01,-1.81079e+01,6.36087e+01
1.50000e+00,-1.00000e+00,6.63082e+01,-8.41446e+00,6.68399e+01
1.50000e+00,-5.00000e-01,6.73940e+01,-3.38232e+00,6.74789e+01
1.50000e+00,0.00000e+00,6.75769e+01,-5.44009e-15,6.75769e+01
1.50000e+00,5.00000e-01,6.73940e+01,3.38232e+00,6.74789e+01
1.50000e+00,1.00000e+00,6.63082e+01,8.41446e+00,6.68399e+01
1.50000e+00,1.50000e+00,6.09768e+01,1.81079e+01,6.36087e+01
1.50000e+00,2.00000e+00,3.67311e+01,3.11682e+01,4.81729e+01
1.50000e+00,2.50000e+00,7.36733e+00,2.13315e+01,2.25679e+01
1.50000e+00,3.00000e+00,7.29210e-02,1.07505e+01,1.07507e+01
1.50000e+00,3.50000e+00,-1.25837e+00,5.81204e+00,5.94670e+00
1.50000e+00,4.00000e+00,-1.35621e+00,3.38587e+00,3.64738e+00
1.50000e+00,4.50000e+00,-1.18290e+00,2.09194e+00,2.40322e+00
1.50000e+00,5.00000e+00,-9.74518e-01,1.35566e+00,1.66958e+00
1.50000e+00,5.50000e+00,-7.90275e-01,9.14206e-01,1.20843e+00
1.50000e+00,6.00000e+00,-6.40430e-01,6.37662e-01,9.03750e-01
1.50000e+00,6.50000e+00,-5.21846e-01,4.57794e-01,6.94189e-01
1.50000e+00,7.00000e+00,-4.28618e-01,3.36938e-01,5.45197e-01
1.50000e+00,7.50000e+00,-3.55153e-01,2.53399e-01,4.36286e-01
1.50000e+00,8.00000e+00,-2.96896e-01,1.94203e-01,3.54770e-01
1.50000e+00,8.50000e+00,-2.50322e-01,1.51326e-01,2.92508e-01
1.50000e+00,9.00000e+00,-2.12764e-01,1.19662e-01,2.44106e-01
1.50000e+00,9.50000e+00,-1.82210e-01,9.58700e-02,2.05892e-01
1.50000e+00,1.00000e+01,-1.57142e-01,7.77145e-02,1.75308e-01
2.00000e+00,-1.00000e+01,-1.43989e-01,-9.88534e-02,1.74657e-01
2.00000e+00,-9.50000e+00,-1.65217e-01,-1.21289e-01,2.04957e-01
2.00000e+00,-9.00000e+00,-1.90512e-01,-1.50422e-01,2.42738e-01
2.00000e+00,-8.50000e+00,-2.20753e-01,-1.88777e-01,2.90463e-01
2.00000e+00,-8.00000e+00,-2.56964e-01,-2.40040e-01,3.51639e-01
2.00000e+00,-7.50000e+00,-3.00259e-01,-3.09700e-01,4.31358e-01
2.00000e+00,-7.00000e+00,-3.51659e-01,-4.06104e-01,5.37201e-01
2.00000e+00,-6.50000e+00,-4.11612e-01,-5.42217e-01,6.80752e-01
2.00000e+00,-6.00000e+00,-4.78798e-01,-7.38640e-01,8.80248e-01
2.00000e+00,-5.50000e+00,-5.47291e-01,-1.02886e+00,1.16537e+00
2.00000e+00,-5.00000e+00,-5.99721e-01,-1.46850e+00,1.58624e+00
2.00000e+00,-4.50000e+00,-5.90581e-01,-2.15138e+00,2.23097e+00
2.00000e+00,-4.00000e+00,-4.04242e-01,-3.23576e+00,3.26092e+00
